Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SPY
2017-12-15,25.017505645751953,24.08920669555664,23.7900390625,64.8621826171875,29.78986930847168,45.58706283569336,21.224267959594727,72.81033325195312,45.24988555908203,234.572998046875
2017-12-18,25.385906219482422,24.274988174438477,24.00390625,65.32350158691406,30.052879333496094,45.56301498413086,20.988964080810547,72.83643341064453,45.65633010864258,236.06045532226562
2017-12-19,25.35626983642578,24.310041427612305,23.9012451171875,65.3409194946289,29.868309020996094,45.61912155151367,20.6070613861084,72.74943542480469,45.59627914428711,235.1539306640625
2017-12-20,25.364734649658203,24.653573989868164,23.858474731445312,65.55852508544922,29.85908317565918,45.538978576660156,20.445043563842773,72.51458740234375,45.50852966308594,235.03065490722656
2017-12-21,25.45366096496582,25.17588233947754,24.06378173828125,65.6107406616211,29.799095153808594,45.50691604614258,20.202016830444336,72.34934997558594,45.80412292480469,235.5147705078125
2017-12-22,25.551054000854492,25.22846031188965,23.995346069335938,65.62814331054688,29.780641555786133,45.57904815673828,20.232879638671875,72.11448669433594,45.71636962890625,235.45314025878906
2017-12-26,25.529882431030273,25.449302673339844,23.92691421508789,65.69779205322266,29.58222198486328,45.68323516845703,20.11329460144043,72.13188934326172,45.81797409057617,235.17160034179688
2017-12-27,25.563756942749023,25.365171432495117,23.952579498291016,65.85448455810547,29.614524841308594,45.675235748291016,20.198162078857422,72.253662109375,45.72561264038086,235.28591918945312
2017-12-28,25.678089141845703,25.403722763061523,24.046674728393555,65.98501586914062,29.665279388427734,45.603092193603516,20.310029983520508,72.35803985595703,45.850303649902344,235.77003479003906
2017-12-29,25.631513595581055,25.33011817932129,23.875587463378906,65.8631591796875,29.50838851928711,45.5950813293457,20.32160186767578,71.91442108154297,45.58243179321289,234.88108825683594
2018-01-02,25.99567413330078,25.74726104736328,23.884140014648438,66.25483703613281,29.87291717529297,45.3145637512207,20.132583618164062,72.72335815429688,46.27522659301758,236.56214904785156
2018-01-03,26.177764892578125,26.132862091064453,24.012454986572266,66.61172485351562,30.122085571289062,45.29853820800781,19.97442626953125,73.41920471191406,46.487693786621094,238.05848693847656
2018-01-04,26.40642547607422,26.29059600830078,24.234874725341797,67.0991439819336,30.274368286132812,45.426780700683594,19.80855369567871,73.5235595703125,46.64012145996094,239.06182861328125
2018-01-05,26.61815071105957,26.280080795288086,24.30331039428711,67.56045532226562,30.592756271362305,45.62713623046875,19.80083656311035,74.1498031616211,47.00961685180664,240.6549530029297
2018-01-08,26.656267166137695,26.43782615661621,24.269088745117188,67.8389663696289,30.708118438720703,45.73933410644531,19.985994338989258,73.88017272949219,47.065040588378906,241.0950164794922
2018-01-09,26.61391258239746,26.371232986450195,24.457290649414062,68.27417755126953,30.629669189453125,45.675235748291016,19.789262771606445,74.7499771118164,47.157413482666016,241.64077758789062
2018-01-10,26.453001022338867,26.33967399597168,24.662595748901367,68.26546478271484,30.523536682128906,45.4508056640625,19.573240280151367,74.6194839477539,47.125091552734375,241.27101135253906
2018-01-11,26.800233840942383,26.879512786865234,24.782358169555664,69.1358642578125,30.64812469482422,45.38671112060547,19.49993896484375,74.94129943847656,47.89179992675781,243.03143310546875
2018-01-12,26.842580795288086,27.138914108276367,25.004779815673828,69.77995300292969,30.828079223632812,45.402732849121094,19.388071060180664,75.515380859375,48.51070022583008,244.61569213867188
2018-01-16,26.529232025146484,26.795379638671875,24.93634033203125,69.15328216552734,30.708118438720703,45.61111831665039,19.34564781188965,75.88939666748047,48.164310455322266,243.77952575683594
2018-01-17,26.652027130126953,27.030248641967773,25.124540328979492,69.53624725341797,31.16954231262207,46.13205337524414,19.465227127075195,76.62002563476562,48.395225524902344,246.1031494140625
2018-01-18,26.635089874267578,26.809406280517578,25.09032440185547,69.16197967529297,31.224910736083984,45.99580383300781,19.341785430908203,76.63743591308594,48.35367202758789,245.68946838378906
2018-01-19,26.795997619628906,26.774343490600586,25.26997184753418,69.3622055053711,31.28489875793457,46.50874710083008,19.283924102783203,76.92445373535156,48.77396774291992,246.80728149414062
2018-01-22,26.732486724853516,27.35274887084961,25.47527503967285,69.3622055053711,31.58945083618164,46.86138153076172,19.31092071533203,77.4289321899414,49.31436538696289,248.8140106201172
2018-01-23,26.728248596191406,27.310672760009766,25.500940322875977,69.39701080322266,31.727874755859375,46.70909881591797,19.496089935302734,77.05491638183594,49.73006057739258,249.34213256835938
2018-01-24,26.842580795288086,27.237062454223633,25.672027587890625,69.3360595703125,31.483312606811523,46.805274963378906,19.376502990722656,77.28106689453125,49.94252014160156,249.24533081054688
2018-01-25,27.020423889160156,27.02322769165039,25.620698928833008,69.40569305419922,31.42794418334961,46.82932662963867,19.677391052246094,77.94208526611328,49.85477066040039,249.3509521484375
2018-01-26,27.138992309570312,27.17046546936035,25.808900833129883,70.20647430419922,31.926284790039062,47.05373764038086,19.6889705657959,79.62081146240234,50.3443603515625,252.23794555664062
2018-01-29,26.82988166809082,26.76032257080078,25.706247329711914,69.73646545410156,31.63558578491211,46.86940002441406,19.438228607177734,79.40335083007812,50.205787658691406,250.565673828125
2018-01-30,26.635089874267578,26.220497131347656,25.372617721557617,69.18809509277344,31.349491119384766,46.55683135986328,19.472944259643555,77.7333755493164,49.95637512207031,247.99557495117188
2018-01-31,26.656267166137695,26.238018035888672,25.441059112548828,69.39701080322266,31.58482551574707,46.34043884277344,19.6889705657959,76.62871551513672,49.794715881347656,248.1186981201172
2018-02-01,26.292095184326172,26.50794219970703,25.680583953857422,69.27513885498047,31.612512588500977,46.14006423950195,19.380359649658203,76.65480041503906,49.24047088623047,247.83706665039062
2018-02-02,25.601869583129883,25.40022850036621,25.11598777770996,67.88250732421875,30.675813674926758,45.25846862792969,19.24148941040039,75.57627868652344,48.769351959228516,242.4416961669922
2018-02-05,24.62369728088379,24.334577560424805,23.84992027282715,64.80127716064453,29.393037796020508,43.6154670715332,18.925168991088867,72.22756958007812,47.125091552734375,232.3021697998047
2018-02-06,25.42824935913086,24.52737045288086,24.28620147705078,65.98501586914062,30.237455368041992,44.09632873535156,18.643569946289062,73.02777862548828,48.33058166503906,236.87901306152344
2018-02-07,25.1995849609375,24.117250442504883,24.30331039428711,66.10687255859375,29.849857330322266,43.90399169921875,18.554841995239258,72.94078063964844,48.182777404785156,235.59397888183594
2018-02-08,24.314573287963867,23.388126373291016,23.2340030670166,63.55660629272461,28.613222122192383,42.95827865600586,18.346534729003906,70.4096908569336,46.261390686035156,226.75714111328125
2018-02-09,24.738027572631836,23.37059211730957,23.678829193115234,64.24421691894531,29.314594268798828,43.04643630981445,18.732288360595703,71.40995788574219,46.570838928222656,230.1633758544922
2018-02-12,25.23769760131836,23.752683639526367,24.012454986572266,65.27999114990234,29.840621948242188,43.48723220825195,18.875022888183594,72.0797119140625,47.20359802246094,233.5431671142578
2018-02-13,25.174177169799805,23.654541015625,24.115108489990234,65.42796325683594,29.914453506469727,43.68760299682617,18.959884643554688,72.13188934326172,47.44840621948242,234.1241455078125
2018-02-14,25.512941360473633,23.998056411743164,24.688261032104492,66.25483703613281,30.463544845581055,43.66355514526367,18.747718811035156,72.94950103759766,48.20588302612305,237.28390502929688
2018-02-15,25.703495025634766,23.9384765625,24.82513427734375,67.25580596923828,31.044954299926758,44.38487243652344,19.164337158203125,73.7584228515625,48.63542175292969,240.31166076660156
2018-02-16,25.610336303710938,23.87887191772461,24.790916442871094,67.27322387695312,30.998807907104492,44.561195373535156,19.33406639099121,74.2889633178711,48.39986801147461,240.382080078125
2018-02-20,25.496000289916992,23.749174118041992,24.713924407958984,66.59431457519531,31.02649688720703,43.551353454589844,19.083332061767578,73.47135925292969,48.25205993652344,238.8769989013672
2018-02-21,25.40707778930664,23.34956169128418,24.748144149780273,66.61172485351562,30.828079223632812,43.03040313720703,18.832592010498047,73.16693115234375,48.182777404785156,237.6887664794922
2018-02-22,25.576457977294922,23.60544776916504,24.542829513549805,67.05560302734375,30.865001678466797,43.14260482788086,18.92902183532715,73.05384826660156,48.2428092956543,237.996826171875
2018-02-23,25.95333480834961,24.117250442504883,24.910680770874023,67.61265563964844,31.510995864868164,43.55936813354492,19.422792434692383,74.21937561035156,48.91715621948242,241.79042053222656
2018-02-26,26.06766700744629,24.26096534729004,25.287076950073242,68.54399108886719,32.004722595214844,43.831851959228516,19.36492347717285,75.15875244140625,49.32823181152344,244.5980987548828
2018-02-27,25.707731246948242,23.945480346679688,25.04755401611328,67.68228912353516,31.681716918945312,43.25480270385742,19.05632972717285,74.37594604492188,48.284400939941406,241.54393005371094
2018-02-28,25.250408172607422,23.395132064819336,24.69681739807129,66.71615600585938,31.455625534057617,42.805999755859375,18.925168991088867,73.184326171875,48.067317962646484,239.09701538085938
2018-03-01,24.992097854614258,23.360076904296875,24.269088745117188,65.41056060791016,30.934219360351562,42.709815979003906,18.92902183532715,72.01881408691406,47.55001449584961,235.62039184570312
2018-03-02,24.966691970825195,23.468734741210938,24.3289794921875,65.39315795898438,31.229520797729492,43.07047653198242,18.878875732421875,72.74943542480469,47.596195220947266,236.8350372314453
2018-03-05,25.296985626220703,23.717626571655273,24.671152114868164,66.17649841308594,31.54791831970215,43.44716262817383,19.264633178710938,73.41050720214844,48.164310455322266,239.57235717773438
2018-03-06,25.576457977294922,23.73164939880371,24.773805618286133,66.47244262695312,31.617124557495117,43.479225158691406,19.006175994873047,73.30610656738281,48.496849060058594,240.17967224121094
2018-03-07,25.483306884765625,23.552875518798828,24.731035232543945,66.4637451171875,31.792463302612305,43.08649826049805,18.863445281982422,73.68013000488281,48.16891860961914,240.0916290283203
2018-03-08,25.504474639892578,23.545866012573242,24.80803108215332,66.8118896484375,31.930896759033203,43.479225158691406,19.002315521240234,74.17588806152344,48.32133865356445,241.25344848632812
2018-03-09,25.966033935546875,23.99456024169922,25.40683937072754,68.2828598022461,32.535369873046875,43.75973892211914,19.05632972717285,75.2457275390625,49.069580078125,245.45181274414062
2018-03-12,25.902517318725586,23.9875431060791,25.321300506591797,67.43860626220703,32.63688659667969,43.67958450317383,19.137331008911133,74.92391967773438,49.23122787475586,245.14376831054688
2018-03-13,25.796655654907227,23.815780639648438,25.038997650146484,67.10783386230469,32.26313018798828,43.64752960205078,19.179767608642578,75.01958465576172,48.88482666015625,243.55943298339844
2018-03-14,25.479066848754883,23.675561904907227,24.756694793701172,66.37669372558594,32.23543167114258,43.20672607421875,19.376502990722656,74.6542739868164,48.82478332519531,242.30958557128906
2018-03-15,25.14454460144043,23.552875518798828,24.7652530670166,66.56819915771484,32.25390625,42.902164459228516,19.36492347717285,74.53253173828125,48.77396774291992,242.04559326171875
2018-03-16,25.142841339111328,23.762929916381836,24.786720275878906,66.92387390136719,32.220577239990234,42.91748809814453,19.534809112548828,74.53252410888672,48.7230224609375,242.30804443359375
2018-03-19,24.781530380249023,23.39577293395996,24.606416702270508,66.40825653076172,31.581798553466797,42.49838638305664,19.414306640625,73.3280029296875,48.11619567871094,239.029541015625
2018-03-20,24.756027221679688,23.593469619750977,24.666522979736328,66.635498046875,31.567916870117188,42.37749099731445,19.324886322021484,73.4327163696289,48.40339660644531,239.43609619140625
2018-03-21,25.036571502685547,24.211286544799805,24.65793228149414,66.71412658691406,31.378143310546875,41.853614807128906,19.25879669189453,73.1185073852539,48.366336822509766,238.9764862060547
2018-03-22,24.288454055786133,23.7170352935791,23.747854232788086,64.51188659667969,30.568113327026367,41.507057189941406,19.344324111938477,71.01493072509766,47.33796310424805,233.00283813476562
2018-03-23,23.812376022338867,23.572294235229492,23.026662826538086,63.56806564331055,29.753461837768555,40.99123001098633,19.072200775146484,69.5398178100586,46.40685272216797,228.0364532470703
2018-03-26,24.30120277404785,23.99593734741211,23.773616790771484,65.10614776611328,30.88286590576172,41.579593658447266,19.270465850830078,70.98001098632812,47.77802276611328,234.27523803710938
2018-03-27,24.054658889770508,23.769994735717773,23.30998420715332,64.20601654052734,29.892318725585938,41.55540466308594,19.54647445678711,70.14208984375,46.8422966003418,230.28988647460938
2018-03-28,23.748611450195312,23.307506561279297,23.352916717529297,63.987545013427734,29.693288803100586,42.127647399902344,19.538698196411133,70.51742553710938,46.27251052856445,229.60934448242188
2018-03-29,24.203441619873047,23.79823112487793,23.670581817626953,64.92262268066406,30.2811336517334,42.41778564453125,19.64366340637207,71.04985809326172,46.92103576660156,232.54327392578125
2018-04-02,23.67635726928711,23.32162857055664,23.14685821533203,63.5855598449707,29.559059143066406,41.378108978271484,19.492050170898438,69.43509674072266,45.596187591552734,227.52389526367188
2018-04-03,24.012155532836914,23.819416046142578,23.464529037475586,64.46817779541016,29.85066032409668,41.92615509033203,19.558141708374023,70.4912338256836,46.17523193359375,230.44009399414062
2018-04-04,24.169429779052734,23.78764533996582,23.713512420654297,64.74783325195312,30.267255783081055,42.5789909362793,19.60090446472168,71.49501037597656,47.02295684814453,232.9055938720703
2018-04-05,24.62000274658203,24.214813232421875,23.90239906311035,65.40325164794922,30.392229080200195,42.68375778198242,19.756406784057617,71.4426040649414,47.6529541015625,234.74365234375
2018-04-06,24.02065658569336,23.77705192565918,23.327157974243164,63.59426498413086,29.646995544433594,42.24854278564453,19.60090446472168,69.7231216430664,46.63846206665039,229.51219177246094
2018-04-09,24.152427673339844,23.890029907226562,23.455942153930664,63.40201187133789,29.878437042236328,42.2243537902832,19.6397762298584,70.41268920898438,46.52729034423828,230.6433563232422
