,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
mom3m_XLE,0.010686697824714634,0.006716643309898103,0.0003037477138515712,0.011461942773625323,0.011247502267472825,0.031832239123672196,0.027937396979151395,0.01876575482838873,0.00017763510907711067
mom3m_XLF,0.002642283816421396,0.023841887571035756,0.00798072579328634,0.009777643679787482,0.018477843552038426,0.02168969402449988,0.007551507606690818,0.00985982621625286,0.02109883753987373
mom3m_XLI,0.012303971904014605,0.003843428791764803,0.01852711240674395,0.007514927482793793,0.0010033654917234664,0.005524118135691726,0.0026114476062225208,0.003089515671592885,0.008067616601780654
mom3m_XLK,0.00827576559501287,0.010716011144880674,0.0026302814560458594,0.0073824140419406215,0.0014859439168059406,0.0006679850948807286,0.017015235371639934,0.020752669722865803,0.006324701611525288
mom3m_XLP,0.003609154745216391,0.013582589899487218,0.007404391411093304,0.0030013674004417215,0.006652040084965468,0.03659076467532489,0.03619714537210447,0.009807793456552884,0.00810655792522671
mom3m_XLU,0.026806906793690334,0.009018696372746736,0.005950191161927839,0.007436390584123825,0.0027449598698120023,0.01742671964693121,0.05379016735581069,0.012263804683604634,0.004189795214629315
mom3m_XLV,0.012659614210953352,0.04459016823857514,0.02188617542759043,0.0566608141405338,0.03874675120098779,0.024961964117980358,0.005981852364803382,0.046537992002372554,0.0067812145770811336
mom3m_XLY,0.011600634934946792,0.014858010391584804,0.0058732458437983324,0.0057455210612763034,0.021124981216064386,0.022891967121612792,0.035977157586628575,0.003961131258349673,0.08786495582395464
mom6m_XLB,0.001034066049947924,0.025619674013293126,0.002016969413319134,0.0076471453890178745,0.000681684132400403,5.226041172916886e-05,0.00831569625379665,0.0024113429784223313,0.0019122509061396216
mom6m_XLE,0.01992218947040242,0.011733762390807609,0.001889954041346912,0.01727998500904086,0.008317061909455711,0.004417718428324591,0.006075112050813709,0.01819167334925391,0.00973339740993526
mom6m_XLF,0.005334335716644376,0.002415197696076678,0.0028514023519224867,0.0009930853386701912,0.00022115161242233658,0.004862806193860784,0.0065364949994419635,0.004782204754879286,0.005063090841344131
mom6m_XLI,0.00011915132736649128,0.016693679958157567,0.0034462875161214773,0.014100488920790877,0.01429092988188858,0.0009238770633470301,0.005157942394851572,0.01082207843562392,0.008989407156325091
mom6m_XLK,0.022622017674349865,0.019776208302927454,0.007083193307875973,0.0019575143215102564,0.0029425711401597394,0.017435166484571597,0.009865032176200675,0.006609693640184503,0.0039152127863787915
mom6m_XLP,0.0481564062142058,0.0062265059633418735,0.02464682094003005,0.029187613522955142,0.030421761016498194,0.03896104214509311,0.004068018883274764,0.023088478969750113,0.01931422350783395
mom6m_XLU,0.012659736873606227,0.007371114484417294,0.006403745696222775,0.028155468625141716,0.06195909210995658,0.005190396176081724,0.013679415784448154,0.006206141508807107,0.03218868918267014
mom6m_XLV,0.018609027835055577,0.0015992811427900857,0.008269309416705128,0.027737127349394163,0.013960401034776212,0.01279137187980993,0.010702846786353257,0.010859501805831796,0.007452122600202345
mom6m_XLY,0.0035364747310475627,0.0090701546638749,0.011873010765396274,0.012104462646731123,0.006974693215988373,0.013937988831912485,0.0177608966839876,0.00966436411251941,0.02172456963173164
rs6m_XLB,0.03090685684329771,0.006658592071413886,0.027975074155383358,0.02443058435489954,0.041916465727129364,0.025265223732897447,0.007248101839484992,0.016141447073008502,0.05268574977591585
rs6m_XLE,0.038270832754277034,0.03556514746301795,0.026733125437260054,0.051284351464928504,0.06602812593279409,0.020855093266480513,0.017508368022127404,0.01566551763733312,0.027324994521711967
rs6m_XLF,0.013356340508164932,0.005744024620783913,0.023032638014055605,0.011795979354738133,0.007407561489304326,0.01255354946531772,0.009284327229981158,0.040094996954809926,0.023054259584947112
rs6m_XLI,0.0009200881232740178,0.009366508968292511,0.015539574126921146,0.005306275833700034,0.002409460012848235,0.004927330666219626,0.009097573348968725,0.013661088194772601,0.02145783952509307
rs6m_XLK,0.004133062575092639,0.0017778468623375772,0.005110400654513732,0.006143932462722383,0.01020757136247363,0.032602270949588265,0.007719476345074773,0.004173760654586188,0.007062320718438728
rs6m_XLP,0.005010225493927778,0.003984361332801793,0.005303731532203667,0.00398383923847501,0.024453398914151006,0.012883937058030415,0.0044799823596724745,0.007957264776888571,0.015059521533839274
rs6m_XLU,0.015852307543846568,0.007213049207990209,0.0008074697427898363,0.008711430226524588,0.004516914884911999,0.015384122218835321,0.006376489086841547,0.004555547522960805,0.004773805418210365
rs6m_XLV,0.003317340643098833,0.004318126652014263,0.012970589869092396,0.008471267465799471,0.009656449890788845,0.01274017445215241,0.0019496541604779626,0.009958266407459311,0.007721348901946689
rs6m_XLY,0.009230385495190296,0.020863625409155113,0.004406824729730476,0.025217585579549565,0.019460275151954923,0.002570242109142968,0.010892701504726243,0.014416509021311042,0.006487447448622273
vol1m_XLB,0.016676135054103928,0.0044313268956711754,0.0030299063869777382,0.003609559804890417,0.01006891599893434,0.0009113258892736089,0.02384557727140278,0.023708338946546663,0.016334038484604248
vol1m_XLE,0.016451109776820957,0.0048162424703763,0.00991153795486529,0.018393445895550635,0.025689233919988938,0.0038233102610559858,0.01776310609386785,0.018589841889526403,0.0029359776701687475
vol1m_XLF,0.006932871920101911,0.00204747023706689,0.004237893216802495,0.0025443484593599885,0.0019246291882662682,0.012080585364827924,0.012309253025134017,0.0041528596662979,0.014123317850781312
vol1m_XLI,0.004848793197047289,0.011095310440809329,0.002055386336948575,0.00378107622282305,0.00033392249537145035,0.018187444482851194,0.0064962323537487345,0.008043329101086873,0.004384716428289393
vol1m_XLK,0.007204434456539985,0.0025038192315255093,0.014780741305101302,0.004224728891488996,0.009834297740302643,0.001594409529137495,0.005844950292138393,0.004126475173253171,0.012972900305304975
vol1m_XLP,0.007364731628754864,0.010860522840728297,0.013914106667280076,0.0027537619456228252,0.010522705174962317,0.0705375804201734,0.0068729293781972615,0.004775533023920269,0.01540793289015001
vol1m_XLU,0.0022974375202489935,0.00705719245642924,0.016827412568492815,0.004571575749440302,0.012214579109255648,0.012137074293437154,0.011545205647428534,0.003958780000836679,0.01088580656908147
vol1m_XLV,0.0038879206616901484,0.008614587886985001,0.007085559275083525,0.005224734604222231,0.010876378016749,0.017302615447661065,0.055162682102062356,0.0047061240206907285,0.008000408555590375
vol1m_XLY,0.0007922570771336876,0.00427337877098947,0.011100682472485643,0.0009975638670327018,0.002137559315743464,0.009003296261812274,0.003187683395193361,0.009043919106396995,0.03231038665726809
vol3m_XLB,0.004978575185896224,0.00865336449659358,0.00469628344534889,0.003069443981250089,0.008741365241439678,0.00312990395576352,0.0062762008549496874,0.0016595011617444814,0.002614420406105206
vol3m_XLE,0.035940878992094256,0.012418947981157929,0.0097900753163985,0.0007823179930932009,0.0016542293540113997,0.0029829223929101084,0.00641351215584601,0.0008541798176546708,0.0006597956689570441
vol3m_XLF,0.010179304243531147,0.012803598627564012,0.019866216974404854,0.0015909343554885193,0.0013043497005868297,0.015339732450119896,0.023157824558467884,0.013050977174779776,0.014511287572341314
vol3m_XLI,0.0026667028793288124,0.0014404560403382502,0.0005163888880632111,0.00020372453145725824,0.013978695629505735,0.007438366234172647,0.01101333471996542,0.0065344831942674335,0.0006575925177524833
vol3m_XLK,0.004220170913608857,0.0013500320865537144,0.003582591531472079,0.012298208903108943,0.015446127108799976,0.006871117503043548,0.02086733826371353,0.008883185626195448,0.010070341411371806
vol3m_XLP,0.016047941335101415,0.012025412442958353,0.03802134043860341,0.0038365279387989875,0.017059484443193978,0.007443125245287514,0.013678380804756075,0.016103232966392128,0.006519431087591796
vol3m_XLU,0.015720101111685984,0.002213026130445607,0.030885580487991598,0.022304762655303723,0.01221093756688406,0.0019150946301136908,0.010897419558417045,0.004603350018132684,0.020494378646968438
vol3m_XLV,0.003473652326648258,0.014904734014100123,0.0028618676170336405,0.006761945016775418,0.003461710690332294,0.006549253214867396,0.008093740625894751,0.0018182609049134247,0.0112913392868988
vol3m_XLY,0.00011181639608252579,0.005067430269620513,0.0009050607807522994,0.00023636242156695376,0.017868723647542117,0.0009605410509156431,0.00042748436223802826,0.00844988183141315,0.008170382111542016
