,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
mom6m_XLP,0.05066422156431517,0.0010947984518549913,0.020221274966520993,0.03142609662535957,0.02661130616273397,0.042158008327861804,0.0035687936529089307,0.03635072175021284,0.023308182100435247
mom6m_XLU,0.010077929496025748,0.004221150828260918,0.013762169785766117,0.020161283618744093,0.05993705181580931,0.008925334433485576,0.013921054086518064,0.009670061573393025,0.030052862171772422
mom6m_XLV,0.01614337872414676,0.010817061574789927,0.006652995204204471,0.02067799719646729,0.005400613320491263,0.01326657019971709,0.01054470897721715,0.024597853564013575,0.012780582833178641
mom6m_XLY,0.0007313867026083929,0.005670483381081529,0.012488988313545299,0.012774132119529876,0.010006640865956694,0.012531157344895722,0.020132228385489056,0.0046896686775572596,0.015273817110036742
rs6m_XLB,0.017373669197150703,0.004645358577144368,0.02306022598387473,0.023894745755517446,0.03279554108598319,0.028756953784340827,0.00893335902669587,0.029377503552722443,0.05606731518587674
rs6m_XLE,0.03899939455420229,0.03755699648101458,0.028616348149990388,0.04002233760184577,0.03547046864993589,0.024403122317809427,0.01618221638488603,0.007293405604866092,0.013405247477071667
rs6m_XLF,0.015867383849336045,0.003090175513251639,0.023075671074537566,0.008721102914533416,0.0028401342060882327,0.011263317074146397,0.005341796398989402,0.029891874055747,0.02594776389135597
rs6m_XLI,0.002453869058749349,0.015220786733225659,0.010659452947141617,0.0030387823088898662,0.01732907431200847,0.008614685909041828,0.010772320886608087,0.015982567362578436,0.01364635632170544
rs6m_XLK,0.0010602441976624243,0.0029750155177182607,0.005046151242042287,0.012379322550638288,0.017435238405533387,0.028348639722300496,0.006148120708124954,0.011057362151701616,0.0010805874372887777
rs6m_XLP,0.007490096396641546,0.005857616557710681,0.0010258797891987393,0.008299214860154953,0.020608362042593562,0.010328366812845952,0.00837190691787483,0.01598473016950322,0.014717429464063871
rs6m_XLU,0.017170484281660067,0.005611349318499236,0.0009417488458351754,0.007310017022903143,0.00416091826849954,0.01936014197229261,0.0035129312282603698,0.005251966422129344,0.005668013506563262
rs6m_XLV,0.005076678528085152,0.0034640635069054264,0.013826765657679698,0.00833338804123474,0.013332564836443982,0.00786711761247812,0.0011447881106469084,0.00909342432569565,0.010636645421565588
rs6m_XLY,0.014850526007700414,0.02104329540188905,0.013071599228615921,0.02096720059382752,0.023536422645409907,0.009437699485668628,0.008824629080824114,0.005084296367007464,0.009723114116440286
vol1m_XLB,0.014107220028913155,0.00636527297411836,0.005406468997490455,0.0018307560331889262,0.014985774003263865,0.0001425030389787334,0.022377553639904218,0.0167288289030313,0.015678901621449703
vol1m_XLE,0.017477072642947813,0.004746793079956132,0.019485923050079828,0.02397379474910518,0.004904578557443554,0.0056007677245066044,0.015910519522031916,0.001420384746473443,0.007993553390875105
vol1m_XLF,0.0065011375882153,0.0008931298690434763,0.002440940449950404,0.0014309393378227175,0.0005679472734268511,0.019026318400925814,0.013702873486943342,0.010568254584957974,0.0034148082770484485
vol1m_XLI,0.004050294495888801,0.008998313247823684,0.00027178378619554773,0.002802360013832271,0.0009339072567239077,0.01589249171777347,0.007714553467767017,0.006174727082771184,0.0035985856025488195
vol1m_XLK,0.0013583226173822084,0.005135213508663937,0.017515384067769344,0.004497748490665524,0.0038902515219651577,0.0020218814615075246,0.00747901689533133,0.004154334286157794,0.015470617227524786
vol1m_XLP,0.0025787998093166494,0.0124301396277747,0.013594127999294435,0.002223997235195168,0.0036777731818019685,0.06699638429478996,0.007009835715767719,0.013409210960395847,0.020298327533222048
vol1m_XLU,0.005009925038359965,0.006999977288601965,0.009338960824626596,0.006967190915915535,0.0075304684888317696,0.010521505675789605,0.014885737265159302,0.012019622331000781,0.005005334296016662
vol1m_XLV,0.004486986221119721,0.008041069880454301,0.005232854253962967,0.0035165916231164884,0.02188783680832172,0.01986976232344497,0.05368448141325494,0.01101743869879856,0.006454559958452427
vol1m_XLY,0.006525431356447818,0.0026856714355721623,0.008251145558989152,0.0002508666192540708,0.007214871628849048,0.006701505048987715,0.006106212249915721,0.00017922286957048226,0.029903187436289537
vol3m_XLB,0.0016103981752890993,0.00497009905192755,0.0022718729779192363,0.0030988960456014816,0.004496024990011049,0.0047242393099363395,0.006961311894544451,0.0011713129732939037,0.004244569007613357
vol3m_XLE,0.02716325897010116,0.012028857288414765,0.015394162756036165,0.007607637871349522,0.0007437726096336622,0.0038327645155577785,0.0006950019456614925,0.003777478761800311,0.0006042461853030311
vol3m_XLF,0.013194445134523553,0.012437499208196817,0.01385803484993683,0.001652609484908151,0.0009532429473706308,0.012296889319781321,0.019771193502859774,0.010308361848456456,0.012404622298361515
vol3m_XLI,0.0010416215051763094,0.0032206655252254314,0.002083128488294821,0.0002346278775797922,0.03077658738402982,0.015116481390213286,0.011343700638214597,0.0014777467273430506,0.0028669753403346284
vol3m_XLK,0.008261373260766565,0.0005686764843371045,0.0013433397667369183,0.013812385470684984,0.012031981033756056,0.008173291348277684,0.018452153485420973,0.004375254953584443,0.005435261155720881
vol3m_XLP,0.01380444755470227,0.01326753676819728,0.034729983822397406,0.0017603056982799935,0.0216820384130352,0.0013716201940203788,0.01824574475143501,0.011496759162287706,0.0016137621525350782
vol3m_XLU,0.011504780691883532,0.002618268255873687,0.033453126711134935,0.029089059728785657,0.005306408287581058,0.00582026548784077,0.011561894623100236,0.011369589990423003,0.018892477329369023
vol3m_XLV,0.0037950496247364015,0.014855250924161147,0.0015781186701905637,0.012785456850510725,0.00012404273738112016,0.006879827255405916,0.001975854178671312,0.002081189384920099,0.0015689054483910298
vol3m_XLY,0.00465200860695621,0.006436517001144961,0.000848901887996781,0.003667687152620769,0.019491072796458613,0.0011557592396367316,0.0022370963708292814,0.0006853371575159023,0.006084986238397898
