Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2024-05-10,90.09681701660156,90.84351348876953,41.188568115234375,123.83892059326172,204.11871337890625,75.65333557128906,69.15623474121094,141.30908203125,176.53036499023438
2024-05-13,90.0379638671875,90.60147857666016,41.02117156982422,123.31668853759766,205.08200073242188,75.43890380859375,69.15623474121094,141.1713104248047,176.30239868164062
2024-05-14,90.12626647949219,90.71765899658203,41.22795104980469,123.28712463378906,206.8993682861328,75.2927017211914,69.34060668945312,141.77162170410156,177.10523986816406
2024-05-15,90.2832260131836,90.92098236083984,41.533199310302734,124.0951156616211,211.5569305419922,75.34144592285156,70.37886810302734,143.8776397705078,177.37286376953125
2024-05-16,89.63574981689453,90.66925811767578,41.533199310302734,123.3561019897461,210.82205200195312,76.41357421875,70.13629150390625,143.7103271484375,176.2230987548828
2024-05-17,90.40094757080078,91.93755340576172,41.83844757080078,123.49404907226562,210.3553009033203,76.22838592529297,70.19449615478516,143.98590087890625,177.12506103515625
2024-05-20,90.52848052978516,91.33728790283203,41.267337799072266,123.73052978515625,212.82809448242188,75.70206451416016,70.07806396484375,143.68081665039062,175.8068084716797
2024-05-21,90.52848052978516,90.89193725585938,41.533199310302734,123.3265380859375,213.17567443847656,76.15040588378906,70.70879364013672,143.92684936523438,176.93675231933594
2024-05-22,89.64555358886719,89.14923095703125,41.296878814697266,123.47433471679688,213.65234375,75.8482666015625,69.87429809570312,144.18270874023438,175.0931396484375
2024-05-23,88.85093688964844,88.33596801757812,40.72577667236328,122.01602172851562,211.91444396972656,74.95156860351562,68.69048309326172,142.60813903808594,172.2583465576172
2024-05-24,89.62593078613281,88.46182250976562,40.97193908691406,122.63679504394531,213.7019805908203,75.1465072631836,69.37942504882812,142.12591552734375,173.992919921875
2024-05-28,89.28258514404297,89.37189483642578,40.51899337768555,121.1390609741211,214.605712890625,74.56169891357422,69.31149291992188,140.40371704101562,173.5667266845703
2024-05-29,88.00725555419922,87.79379272460938,40.194053649902344,119.4245376586914,213.2451934814453,74.02565002441406,68.41878509521484,139.31134033203125,172.42686462402344
2024-05-30,88.72339630126953,88.04551696777344,40.410682678222656,120.24239349365234,208.37905883789062,74.22057342529297,69.34060668945312,139.38023376464844,173.44778442382812
2024-05-31,89.79270935058594,90.23357391357422,41.0014762878418,121.70071411132812,208.70680236816406,75.38042449951172,70.563232421875,141.41734313964844,174.4191436767578
2024-06-03,89.26295471191406,87.8712387084961,40.74546813964844,120.21282196044922,209.23312377929688,75.35118103027344,69.75785064697266,142.4113006591797,174.33984375
2024-06-04,88.27213287353516,87.0289306640625,40.55837631225586,119.91722106933594,209.6700897216797,76.00421142578125,69.72874450683594,142.8246307373047,174.5182647705078
2024-06-05,88.88036346435547,87.01924133300781,40.67654037475586,121.12920379638672,214.32763671875,75.83851623535156,69.3309097290039,143.47415161132812,175.5391845703125
2024-06-06,88.97846984863281,87.47428131103516,40.65684509277344,120.40989685058594,213.61264038085938,76.07244873046875,68.61285400390625,143.946533203125,176.8178253173828
2024-06-07,88.08573913574219,87.12574768066406,40.84393310546875,120.53799438476562,214.1091766357422,75.69232177734375,67.86568450927734,144.10397338867188,176.09425354003906
2024-06-10,87.99744415283203,87.78410339355469,40.68638610839844,120.91242980957031,214.65538024902344,75.63383483886719,68.7389907836914,144.63540649414062,176.65919494628906
2024-06-11,87.968017578125,87.60983276367188,40.223594665527344,120.22268676757812,218.64756774902344,75.5948486328125,68.32174682617188,144.03509521484375,176.19334411621094
2024-06-12,88.13478088378906,86.67070007324219,40.18421173095703,121.36568450927734,223.48388671875,74.76638793945312,67.8753890991211,143.73001098632812,178.02706909179688
2024-06-13,88.10535430908203,85.8768081665039,40.1546630859375,120.5872573852539,225.2515869140625,74.86385345458984,68.03064727783203,143.61190795898438,178.1658172607422
2024-06-14,87.29110717773438,85.23780059814453,40.02666473388672,119.37528228759766,226.095703125,75.00031280517578,67.86568450927734,143.56271362304688,176.75833129882812
2024-06-17,87.93858337402344,85.46047973632812,40.38113784790039,120.6956558227539,229.5218505859375,75.71180725097656,67.11852264404297,143.4150848388672,179.8607635498047
2024-06-18,87.8404769897461,85.81871032714844,40.63715362548828,121.34598541259766,229.8098602294922,75.80928039550781,67.14763641357422,143.60206604003906,179.25611877441406
2024-06-20,87.92877960205078,87.3968276977539,40.853782653808594,121.42481231689453,227.2278289794922,75.64358520507812,67.72984313964844,144.07443237304688,179.48410034179688
2024-06-21,87.93858337402344,86.89338684082031,40.69623565673828,121.16861724853516,226.83059692382812,75.70206451416016,67.33200073242188,144.4779510498047,181.0006103515625
2024-06-24,88.50536346435547,89.08438873291016,41.11439514160156,121.68374633789062,221.26951599121094,76.50929260253906,68.21723937988281,145.32069396972656,180.2278289794922
2024-06-25,87.38167572021484,89.28933715820312,40.80794143676758,120.64556884765625,225.32839965820312,76.01828002929688,67.5716552734375,144.8662109375,179.50270080566406
2024-06-26,87.32252502441406,88.41097259521484,40.55091857910156,120.31929779052734,225.0697479248047,75.86115264892578,67.2879867553711,144.35247802734375,182.10519409179688
2024-06-27,87.07610321044922,88.61593627929688,40.501487731933594,120.44783020019531,225.17918395996094,75.53707885742188,67.4053726196289,144.1153564453125,183.2176971435547
2024-06-28,87.0465316772461,88.95751190185547,40.63988494873047,120.49727630615234,225.05979919433594,75.20320129394531,66.65216827392578,143.99679565429688,181.181396484375
2024-07-01,85.70599365234375,89.00630187988281,40.728858947753906,119.20201873779297,226.76095581054688,74.67290496826172,66.19243621826172,143.18666076660156,181.79727172851562
2024-07-02,85.86370086669922,88.93798828125,41.203369140625,119.85458374023438,227.89505004882812,75.1933822631836,66.5347900390625,142.6630401611328,185.33348083496094
2024-07-03,86.50440979003906,89.32836151123047,41.07485580444336,120.28963470458984,230.9690704345703,75.06571960449219,66.93583679199219,141.57627868652344,186.51553344726562
2024-07-05,86.64240264892578,87.93276977539062,41.06496810913086,119.85458374023438,231.67539978027344,75.98881530761719,67.05322265625,142.6729278564453,188.03530883789062
2024-07-08,86.898681640625,87.39600372314453,40.95623016357422,120.00289916992188,233.25717163085938,75.8709716796875,67.1217041015625,142.5148468017578,188.1247100830078
2024-07-09,86.01156616210938,86.625,41.27256774902344,119.4788589477539,233.0681610107422,75.67456817626953,67.31732940673828,143.2064208984375,188.75048828125
2024-07-10,87.1648178100586,87.2105712890625,41.43073654174805,120.54669189453125,236.45057678222656,76.00846099853516,67.95314025878906,144.55995178222656,190.17092895507812
2024-07-11,88.35750579833984,88.11819458007812,41.756961822509766,122.07923889160156,230.53134155273438,75.72367858886719,69.19540405273438,145.57757568359375,187.75717163085938
2024-07-12,89.2052001953125,88.34265899658203,41.895362854003906,122.78124237060547,232.5906524658203,76.05755615234375,69.70404815673828,146.48651123046875,190.21067810058594
2024-07-15,88.9784927368164,89.6797103881836,42.50827407836914,123.66121673583984,233.0084686279297,75.61565399169922,68.01182556152344,145.97276306152344,189.99215698242188
2024-07-16,90.70345306396484,90.07984924316406,42.99266815185547,126.74607849121094,232.2324981689453,76.34233856201172,68.54003143310547,148.05735778808594,193.39923095703125
2024-07-17,90.51617431640625,90.97772216796875,43.31889343261719,125.12454986572266,223.19947814941406,77.32435607910156,68.57916259765625,148.7291717529297,190.17092895507812
2024-07-18,89.61919403076172,91.14363861083984,42.79495620727539,124.14569091796875,223.21937561035156,76.94137573242188,68.52047729492188,145.35032653808594,188.2339630126953
2024-07-19,88.8207778930664,90.14816284179688,42.3599853515625,123.46347045898438,219.72752380371094,76.68605041503906,68.59872436523438,146.09129333496094,186.5552520751953
2024-07-22,89.11649322509766,89.58212280273438,42.59724426269531,124.71916961669922,224.9304656982422,76.73514556884766,69.17584228515625,146.9310760498047,188.61143493652344
2024-07-23,89.4713363647461,88.15724182128906,42.676326751708984,124.48187255859375,224.0351104736328,76.4601821899414,68.74544525146484,146.8421630859375,187.76710510253906
2024-07-24,88.32793426513672,88.1669921875,42.09307861328125,121.80239868164062,214.76333618164062,76.39144897460938,69.51820373535156,148.06724548339844,180.08876037597656
2024-07-25,88.57435607910156,89.6894760131836,42.25124740600586,122.78124237060547,212.46530151367188,76.30305480957031,68.94108581542969,147.32626342773438,179.3834991455078
2024-07-26,90.02332305908203,89.97249603271484,42.9135856628418,124.87736511230469,215.1612548828125,77.07886505126953,69.61601257324219,148.1561737060547,181.38999938964844
2024-07-29,90.18103790283203,89.20149993896484,42.85426712036133,124.65984344482422,214.20623779296875,77.10831451416016,69.92903137207031,148.24508666992188,184.4196319580078
2024-07-30,89.88532257080078,90.58734130859375,43.34855270385742,125.02567291259766,208.82423400878906,76.58785247802734,70.29095458984375,148.37350463867188,183.39649963378906
2024-07-31,90.82173156738281,90.96795654296875,43.23981475830078,126.41979217529297,217.66822814941406,76.45036315917969,71.20064544677734,147.83013916015625,186.23741149902344
2024-08-01,90.45702362060547,88.557373046875,42.626895904541016,124.07648468017578,209.55043029785156,77.15741729736328,72.48204040527344,149.34173583984375,181.66812133789062
2024-08-02,88.75178527832031,86.2736587524414,41.57902145385742,121.34757995605469,203.66107177734375,77.83502197265625,72.59941864013672,149.04534912109375,174.98309326171875
2024-08-05,86.7705307006836,84.37055969238281,40.37297058105469,119.24156951904297,196.87632751464844,76.30305480957031,70.68221282958984,145.06381225585938,170.03636169433594
2024-08-06,87.21410369873047,84.8878173828125,41.02542495727539,120.67523193359375,199.55242919921875,76.8333511352539,71.27890014648438,145.7356414794922,171.9137420654297
2024-08-07,86.03126525878906,85.22940063476562,41.07485580444336,120.09188079833984,196.31924438476562,76.91191864013672,71.67994689941406,144.25367736816406,168.91392517089844
2024-08-08,87.36195373535156,87.06417846679688,41.7371940612793,122.86034393310547,203.651123046875,77.6091537475586,71.7582015991211,147.44482421875,172.59912109375
2024-08-09,87.29295349121094,87.25936889648438,41.91513442993164,122.88011169433594,204.56637573242188,77.72699737548828,72.00273895263672,148.17591857910156,173.1752471923828
2024-08-12,86.90853118896484,87.68878173828125,41.69765090942383,122.25721740722656,206.23765563964844,77.33419036865234,72.12989807128906,147.61277770996094,172.48985290527344
2024-08-13,87.77594757080078,86.83970642089844,42.04364776611328,123.54256439208984,212.57470703125,77.68771362304688,72.55050659179688,149.40101623535156,176.81080627441406
2024-08-14,87.77594757080078,87.34720611572266,42.557701110839844,124.04682922363281,213.73866271972656,78.04124450683594,72.5016098022461,149.9344940185547,175.86715698242188
2024-08-15,89.165771484375,88.39146423339844,42.953125,125.7177963256836,219.88670349121094,78.84650421142578,72.4918212890625,150.87307739257812,181.47940063476562
2024-08-16,89.27420043945312,88.29386901855469,43.269466400146484,125.5398178100586,220.25477600097656,79.06254577636719,72.81462097167969,151.03114318847656,181.9065399169922
2024-08-19,89.69805145263672,88.88919830322266,43.50672149658203,126.30113983154297,223.8859100341797,79.32768249511719,73.29391479492188,151.94998168945312,184.14149475097656
2024-08-20,89.37277221679688,86.54692077636719,43.368324279785156,125.95508575439453,223.09999084472656,79.72049713134766,73.13740539550781,152.56251525878906,183.97264099121094
2024-08-21,90.39788818359375,86.69332122802734,43.29912185668945,126.71642303466797,224.41317749023438,80.26061248779297,73.65583801269531,152.81939697265625,186.2969970703125
2024-08-22,90.21060180664062,86.91778564453125,43.5462646484375,126.55821228027344,219.25,80.14276885986328,73.56780242919922,152.91818237304688,183.07864379882812
2024-08-23,91.4032974243164,88.2157974243164,43.92191696166992,127.82379913330078,222.80154418945312,80.3686294555664,73.7732162475586,153.5801239013672,186.61485290527344
2024-08-26,91.80742645263672,89.00630187988281,44.06031799316406,127.68537902832031,220.00607299804688,80.93820190429688,74.25252532958984,153.50108337402344,185.16461181640625
2024-08-27,91.81729125976562,88.17675018310547,44.28768539428711,127.76448059082031,221.3391571044922,81.13461303710938,73.66561889648438,153.7382049560547,184.67788696289062
2024-08-28,91.42301940917969,87.61071014404297,44.39643096923828,127.70514678955078,218.28501892089844,80.79090118408203,73.66561889648438,153.91603088378906,182.88990783691406
2024-08-29,91.92572021484375,88.75257110595703,44.7918586730957,128.60491943359375,216.31527709960938,80.38827514648438,74.06666564941406,154.24205017089844,183.10842895507812
2024-08-30,92.93111419677734,89.08438873291016,45.216941833496094,129.979248046875,219.19032287597656,81.0265884399414,74.62422943115234,155.30908203125,185.86985778808594
2024-09-03,90.82173156738281,86.8689956665039,44.88082504272461,127.10203552246094,209.12266540527344,81.59616088867188,74.51661682128906,155.01268005371094,183.31703186035156
2024-09-04,90.44717407226562,85.66857147216797,44.93025588989258,127.23056030273438,208.58544921875,81.9791488647461,75.15243530273438,154.74594116210938,183.79383850097656
2024-09-05,89.73747253417969,85.00492858886719,44.43597412109375,125.74745178222656,208.26712036132812,81.66490173339844,74.9665756225586,152.62179565429688,185.8798065185547
2024-09-06,88.60392761230469,83.94115447998047,43.78352355957031,124.47198486328125,202.86520385742188,81.49795532226562,74.25252532958984,152.09817504882812,181.181396484375
2024-09-09,89.46148681640625,84.54623413085938,44.43597412109375,126.38024139404297,206.1879119873047,82.1264419555664,75.00569915771484,153.16517639160156,183.82363891601562
2024-09-10,89.50091552734375,83.09207153320312,43.981239318847656,126.5977554321289,209.27188110351562,82.1068115234375,75.35784912109375,153.86663818359375,185.92945861816406
