date,SPY,IWM,EFA,EEM,AGG,BIL,SHY,IEF,TLT,TIP,LQD,HYG,GLD,DBC
2014-05-07,152.8888092041,93.9916458130,46.9736747742,31.8369827271,77.8132858276,73.5270385742,68.2780914307,78.2643966675,80.0031433105,81.9599533081,77.4581146240,49.2558364868,124.1699981689,22.2434635162
2014-05-08,152.7259979248,93.0443878174,46.9805564880,31.7608013153,77.8633728027,73.5270385742,68.2941894531,78.3481979370,79.6605300903,82.0751876831,77.4777603149,49.2453918457,124.1699981689,22.1758251190
2014-05-09,152.9538879395,93.8977661133,46.9117813110,31.7074756622,77.7917404175,73.5431213379,68.3184814453,78.2872238159,79.4035797119,82.0247726440,77.3927536011,49.2925148010,124.0999984741,22.0659217834
2014-05-12,154.4430694580,96.0312423706,47.2212333679,32.2407608032,77.7273864746,73.5270385742,68.3022994995,78.0815124512,79.0823364258,81.8015441895,77.1965713501,49.3447723389,124.9400024414,22.1166477203
2014-05-13,154.5813598633,95.0924911499,47.2899932861,32.3626480103,77.8562164307,73.5431213379,68.3265609741,78.3863067627,79.7676315308,82.0103378296,77.4843063354,49.4232788086,124.5999984741,22.2180995941
2014-05-14,153.8489685059,93.5478897095,47.2006072998,32.5911979675,78.0780334473,73.5431213379,68.3507843018,78.7445144653,80.6312866211,82.4784240723,77.8700180054,49.4493904114,125.8099975586,22.3195533752
2014-05-15,152.4981689453,92.9163818359,46.9943084717,32.2864685059,78.2426986694,73.5431213379,68.3588638306,79.0264358521,81.2736968994,82.8600616455,78.0073242188,49.4023323059,124.7699966431,22.1842842102
2014-05-16,153.0271453857,93.5052185059,47.0974502563,32.7130966187,78.1568145752,73.5431213379,68.3669281006,78.8587951660,81.0453338623,82.7736816406,77.9157867432,49.5017089844,124.5000000000,22.2096481323
2014-05-19,153.5885620117,94.5121994019,47.0011825562,32.7130966187,78.1281967163,73.5431213379,68.3831100464,78.7597427368,80.4457244873,82.5288238525,77.8438949585,49.5749473572,124.5800018311,22.1927375793
2014-05-20,152.6202545166,93.0699920654,46.7054901123,32.4464569092,78.1639785767,73.5431213379,68.3911895752,78.9883270264,80.6241683960,82.6872406006,77.8438949585,49.5121994019,124.6900024414,22.2350101471
2014-05-21,153.9059906006,93.5478897095,47.0699348450,32.6978607178,78.1353378296,73.5270385742,68.3911895752,78.8664169312,80.1316680908,82.6368484497,77.7000350952,49.5069465637,124.3899993896,22.2772789001
2014-05-22,154.2803039551,94.5207519531,47.1318397522,32.9264144897,78.0995407104,73.5270385742,68.3750228882,78.7825851440,80.0174560547,82.7664566040,77.6738586426,49.5435638428,124.6699981689,22.2941894531
2014-05-23,154.8987731934,95.5533218384,47.2556152344,32.8654632568,78.1782913208,73.5431213379,68.3588638306,78.9426040649,80.4457244873,82.9608764648,77.7589111328,49.5592651367,124.5100021362,22.3449153900
2014-05-27,155.8508453369,96.9272842407,47.5925712585,32.5835723877,78.2498550415,73.5270385742,68.3750228882,78.9654922485,80.9168090820,83.0112533569,78.0334930420,49.6063575745,121.8499984741,22.1589202881
2014-05-28,155.7369842529,96.4237670898,47.4344062805,32.7740402222,78.4645996094,73.5431213379,68.3911895752,79.3998870850,81.9161682129,83.4649581909,78.4061965942,49.6220207214,121.1999969482,22.1673736572
2014-05-29,156.5425109863,96.7480926514,47.7232093811,32.8654632568,78.4216079712,73.5270385742,68.3831100464,79.3007965088,81.4807205200,83.4289627075,78.1773376465,49.6691093445,120.9400024414,22.1758251190
2014-05-30,156.7948150635,96.3128204346,47.7300987244,32.4159774780,78.4932022095,73.5431213379,68.3992691040,79.2398147583,81.4450149536,83.2344818115,78.1903991699,49.7214431763,120.4300003052,22.0067405701
2014-06-02,156.9738464355,95.7923049927,47.8263740540,32.5150184631,78.2543869019,73.5270385742,68.3532180786,78.8772735596,80.8395614624,82.8977584839,77.7563400269,49.5632400513,119.6999969482,21.9813785553
2014-06-03,156.8924865723,95.5618972778,47.7094650269,32.6978607178,78.0464782715,73.5270385742,68.3370590210,78.4803085327,79.8448410034,82.4125366211,77.4022827148,49.5684967041,120.0100021362,21.9644680023
2014-06-04,157.2097778320,95.9373397827,47.6957092285,32.5150184631,78.0177688599,73.5270385742,68.3613052368,78.4192352295,79.8233718872,82.1953048706,77.3629531860,49.5684967041,119.7600021362,21.9052886963
2014-06-05,158.2351074219,97.9513320923,48.0257835388,32.8578376770,78.1181640625,73.5270385742,68.3693542480,78.5337524414,79.8591613770,82.4053115845,77.5268478394,49.6893501282,120.6600036621,21.9306526184
2014-06-06,158.9919738770,98.8900527954,48.2871017456,33.1854362488,78.0751647949,73.5270385742,68.3532180786,78.4726943970,79.8591613770,82.4053115845,77.6907501221,49.8312759399,120.6100006104,22.0236492157
2014-06-09,159.1547088623,99.7605056763,48.2389640808,33.3073272705,78.0034561157,73.5431213379,68.3047027588,78.3581695557,79.7446746826,82.3980712891,77.5334320068,49.8890609741,120.6500015259,22.1166477203
2014-06-10,159.1710205078,99.5642013550,48.1358070374,33.4825515747,77.8886871338,73.5431213379,68.2885437012,78.2208099365,79.4512557983,82.2604751587,77.3891677856,49.8627891541,121.3899993896,22.0574665070
2014-06-11,158.6177062988,99.0778121948,47.8951225281,33.3682670593,77.9460754395,73.5270385742,68.3127593994,78.3276443481,79.5943527222,82.3401718140,77.4481582642,49.8680305481,121.4100036621,21.9982872009
2014-06-12,157.4946289062,98.4718933105,47.9088859558,33.2082901001,78.0966339111,73.5431213379,68.3370590210,78.6329727173,80.3028488159,82.5863876343,77.6973571777,49.8365249634,122.6399993896,22.3110980988
2014-06-13,157.9747924805,98.6425476074,47.9432678223,33.2235221863,78.0751647949,73.5270385742,68.2966003418,78.4803085327,80.2598800659,82.4487915039,77.6842498779,49.8943214417,122.9599990845,22.3110980988
2014-06-16,158.1049652100,99.1204833984,47.9570198059,33.0711517334,78.0321655273,73.5431213379,68.2804336548,78.4803085327,80.4603347778,82.5284271240,77.6776504517,49.8680305481,122.4199981689,22.3787345886
2014-06-17,158.5443725586,99.8202667236,47.9226417542,33.0787773132,77.8886871338,73.5270385742,68.2239151001,78.1520538330,79.8233718872,82.4125366211,77.4153213501,49.8312759399,122.2799987793,22.4040966034
2014-06-18,159.7080841064,100.4943847656,48.3352279663,33.4444503784,78.0966339111,73.5431213379,68.2804336548,78.5642700195,80.4388351440,82.8180618286,77.8612594604,50.0572319031,122.6699981689,22.4970951080
2014-06-19,159.8871002197,100.5797424316,48.5965499878,33.2540016174,77.9819488525,73.5431213379,68.2723999023,78.3658294678,79.4083023071,82.7022094727,77.5858535767,50.0467262268,126.9400024414,22.7169094086
2014-06-20,160.2117767334,100.9125671387,48.5140228271,33.1854362488,78.1181640625,73.5431213379,68.2723999023,78.4574050903,80.0094223022,83.0063781738,77.7367172241,50.0939826965,126.5000000000,22.7591800690
2014-06-23,160.1626281738,100.7163009644,48.3833732605,33.1168708801,78.0464782715,73.5431213379,68.2723999023,78.4039382935,79.7589874268,82.9339447021,77.7301483154,50.0887527466,126.8499984741,22.6746368408
2014-06-24,159.1978149414,99.6410217285,48.0807838440,33.1016349792,78.1827011108,73.5431213379,68.2966003418,78.7245254517,80.5676574707,83.3105239868,78.0579605103,50.0467262268,126.9800033569,22.7084541321
2014-06-25,159.9173431396,100.4858703613,48.0638771057,33.1715011597,78.2902603149,73.5270385742,68.3047027588,78.8009185791,80.7751846313,83.3467407227,78.1366424561,50.1202812195,126.9899978638,22.7422714233
2014-06-26,159.8029174805,100.3152084351,48.0991096497,33.2098922729,78.4408569336,73.5270385742,68.3208389282,79.0070114136,81.1616287231,83.5060882568,78.2809066772,50.0676994324,126.7300033569,22.6492748260
2014-06-27,160.1136169434,100.9893875122,48.1273040771,33.2866821289,78.4408569336,73.5431213379,68.3370590210,79.0070114136,81.0400314331,83.5350341797,78.2677917480,50.0676994324,126.6600036621,22.6070022583
2014-06-30,160.0317840576,101.3904800415,48.1695747375,33.1945381165,78.4479980469,73.5270385742,68.3451385498,79.0680770874,81.2403640747,83.5422668457,78.1956558228,50.0256767273,128.0399932861,22.4717311859
2014-07-01,161.1029663086,102.4230575562,48.5923004150,33.5093612671,78.3517608643,73.5431213379,68.3167877197,78.8096313477,80.5601654053,83.2110824585,77.8932113647,50.0388679504,127.6999969482,22.4040966034
2014-07-02,161.2664642334,102.0281448364,48.6697998047,33.7090034485,78.0788345337,73.5431213379,68.2925491333,78.4883575439,79.6991424561,82.8188171387,77.6170578003,50.0705375671,127.6999969482,22.3618259430
2014-07-03,162.0595703125,102.6449279785,48.7684364319,33.9086456299,78.0285034180,73.5270385742,68.2844696045,78.3277740479,79.4122314453,82.8842239380,77.5381393433,49.9966583252,127.1600036621,22.3195533752
2014-07-07,161.4954376221,100.8887786865,48.3879814148,33.8856086731,78.0500564575,73.5431213379,68.2683258057,78.5190048218,79.9933853149,83.0440063477,77.6762390137,49.9597206116,127.0199966431,22.1420116425
2014-07-08,160.4569854736,99.6637649536,47.8807067871,33.7320442200,78.2081146240,73.5431213379,68.2844696045,78.8784255981,80.8902282715,83.3127517700,77.9655380249,49.9702606201,127.0699996948,22.0828304291
2014-07-09,161.1765289307,99.7922515869,48.0357055664,33.9240074158,78.2726898193,73.5270385742,68.2925491333,78.8937377930,80.9548034668,83.5161285400,78.0904312134,49.9333381653,127.8399963379,21.9306526184
2014-07-10,160.5388336182,98.7299880981,47.5073089600,33.7397155762,78.3086776733,73.5270385742,68.3248443604,79.0619735718,80.9763412476,83.6178207397,78.0312423706,49.7802391052,128.5399932861,21.9644680023
2014-07-11,160.7595062256,98.6015167236,47.5354843140,33.7013282776,78.4164047241,73.5270385742,68.3410415649,79.1919555664,81.4929122925,83.7413101196,78.2745513916,49.8647232056,128.7799987793,21.7700176239
2014-07-14,161.5689849854,99.1069335938,47.8877563477,33.9623985291,78.3517608643,73.5270385742,68.3329620361,79.0160827637,81.1413574219,83.5742416382,78.1101913452,49.8488578796,125.7200012207,21.8545627594
2014-07-15,161.2664642334,98.1303558350,47.7679901123,33.9393577576,78.2511596680,73.5270385742,68.3006744385,78.9472198486,80.9763412476,83.3926773071,78.0246887207,49.7697105408,124.5299987793,21.6516571045
2014-07-16,161.8633422852,97.8647766113,48.0638771057,34.0238304138,78.3158874512,73.5270385742,68.2925491333,79.0619735718,81.4068222046,83.3708572388,78.2087936401,49.6905479431,124.9700012207,21.6854763031
2014-07-17,160.0236663818,96.3570632935,47.4509429932,33.3865013123,78.5457153320,73.5270385742,68.3491439819,79.5208206177,82.4328918457,83.8938674927,78.5046920776,49.3422164917,127.0899963379,21.7362003326
2014-07-18,161.6589813232,97.8562164307,47.8243408203,33.9086456299,78.4595336914,73.5110092163,68.2925491333,79.3601760864,82.1673507690,83.7340240479,78.3995437622,49.5480499268,126.1299972534,21.5924777985
2014-07-21,161.3564300537,97.4621353149,47.6482124329,34.0238304138,78.4882354736,73.5270385742,68.3006744385,79.3831634521,82.5763473511,83.8865661621,78.3995437622,49.4635887146,126.3399963379,21.6939296722
2014-07-22,162.0595703125,98.2845306396,47.8595771790,34.3386421204,78.6175384521,73.5110092163,68.3006744385,79.4825820923,82.7485427856,83.8139114380,78.4586486816,49.5322341919,125.7399978638,21.6009292603
2014-07-23,162.4193572998,98.4044952393,47.9582176208,34.3693656921,78.6319580078,73.5270385742,68.3248443604,79.4749526978,82.6409072876,83.8066864014,78.5507125854,49.6272201538,125.6200027466,21.6601123810
2014-07-24,162.4275360107,98.2074279785,48.0709342957,34.5229263306,78.3876953125,73.5270385742,68.3006744385,79.1537399292,82.0238876343,83.6541900635,78.2416915894,49.7169342041,124.3499984741,21.6347484589
2014-07-25,161.6671142578,97.3165054321,47.8736610413,34.3847236633,78.5385589600,73.5270385742,68.3087463379,79.4596633911,82.9924621582,84.0173263550,78.5441360474,49.6325073242,125.7900009155,21.7192916870
2014-07-28,161.7325134277,96.8282165527,47.8807067871,34.6227531433,78.5529327393,73.5270385742,68.2763977051,79.3678817749,82.8777160645,83.9228820801,78.4520645142,49.4847183228,125.5800018311,21.6770191193
2014-07-29,161.0375671387,97.0937652588,47.7820701599,34.4154319763,78.6319580078,73.5270385742,68.2925491333,79.4749526978,83.1790390015,84.0464096069,78.5243911743,49.4160881042,125.1999969482,21.6093845367
2014-07-30,161.0620880127,97.4792861938,47.7116088867,34.2465057373,78.3517608643,73.5270385742,68.2602233887,78.9166564941,82.0238876343,83.4943466187,78.1627502441,49.2102317810,124.8300018311,21.5163879395
2014-07-31,157.8813629150,95.2519760132,46.9154853821,33.6475753784,78.2511596680,73.5110092163,68.2925491333,78.8937377930,81.7799758911,83.4653091431,77.9458389282,48.8091278076,123.3899993896,21.4064807892
2014-08-01,157.3989562988,94.8150787354,46.5913963318,33.8318557739,78.5462417603,73.5270385742,68.3791122437,79.3579864502,82.4130172729,83.7829818726,78.3473663330,48.8043708801,124.3799972534,21.2373943329
2014-08-04,158.5355682373,95.6546020508,46.8098068237,34.1466903687,78.5318832397,73.5270385742,68.3791122437,79.4040222168,82.1971435547,83.6590652466,78.3671417236,49.1013145447,123.9899978638,21.3980255127
2014-08-05,156.9983215332,95.4147109985,46.2109336853,33.6245384216,78.5318832397,73.5110092163,68.3791122437,79.4423065186,82.4633331299,83.7538223267,78.4463195801,49.0058898926,123.8700027466,21.2965736389
2014-08-06,157.0473785400,95.7145538330,46.0982322693,33.3941917419,78.5390701294,73.5110092163,68.3952636719,79.5112380981,82.5136566162,83.7610778809,78.3078155518,49.1225280762,125.6699981689,21.4318428040
2014-08-07,156.1969909668,95.2519760132,45.7248039246,33.2636413574,78.6901931763,73.5270385742,68.4276046753,79.8714294434,83.2834243774,84.1254272461,78.5122222900,49.1543655396,126.1800003052,21.4741134644
2014-08-08,158.0040435791,96.1771621704,45.9925346375,33.5631103516,78.7189941406,73.5110092163,68.3871383667,79.8024902344,83.1035919189,84.0525741577,78.4924774170,49.3081359863,126.1900024414,21.3726634979
2014-08-11,158.4619293213,97.0937652588,46.1686706543,33.9931144714,78.7261581421,73.5110092163,68.3871383667,79.7641372681,83.0964202881,84.0598449707,78.5253829956,49.5414047241,125.9599990845,21.4064807892
2014-08-12,158.2411956787,96.4255981445,46.1334457397,34.0315093994,78.6901931763,73.5110092163,68.3871383667,79.6492233276,82.5568771362,83.8048477173,78.4857864380,49.5308036804,125.9899978638,21.2712097168
2014-08-13,159.3122863770,97.1794433594,46.3941230774,34.2157974243,78.8485260010,73.5270385742,68.4195327759,79.9097137451,83.0964202881,84.0452499390,78.6440811157,49.6739807129,126.1999969482,21.2543010712
2014-08-14,160.0645294189,97.3250732422,46.6407165527,34.2695503235,78.8917007446,73.5110092163,68.4356689453,80.0706253052,83.7654113770,84.1327056885,78.7298126221,49.7694396973,126.3099975586,21.0006694794
2014-08-15,160.0317840576,97.1366043091,46.5913963318,34.1774024963,79.0860214233,73.5270385742,68.4356689453,80.3924484253,84.6790618896,84.3367385864,79.0067214966,49.8702049255,125.4800033569,21.0852146149
2014-08-18,161.3727874756,98.5501098633,46.8943557739,34.5075721741,78.9205245972,73.5110092163,68.4356689453,80.1396713257,83.8373489380,84.0088424683,78.8287277222,50.0133323669,124.9599990845,20.9076709747
2014-08-19,162.2149353027,98.8927536011,47.0070838928,34.6688308716,78.8125457764,73.5270385742,68.4356689453,80.0552825928,83.5783996582,83.8558502197,78.7759399414,49.9974822998,124.6800003052,20.9499454498
2014-08-20,162.6483001709,98.4730224609,46.8591232300,34.5997200012,78.7261581421,73.5110092163,68.3710021973,79.8177947998,83.4417419434,83.6081390381,78.5979156494,50.0345382690,124.2200012207,21.0091247559
2014-08-21,163.1225585938,98.6871643066,47.0563888550,34.4538269043,78.8629226685,73.5270385742,68.3710021973,79.9863662720,83.9093093872,83.7684097290,78.8682708740,50.0345382690,122.8799972534,21.0598526001
2014-08-22,162.8690948486,98.6957473755,46.8309440613,34.3616828918,78.8485260010,73.5270385742,68.3548278809,79.9940414429,84.3769149780,83.7319641113,78.9671707153,49.9125823975,123.1900024414,21.0260314941
2014-08-25,163.6949768066,99.1583175659,47.1338996887,34.6150856018,78.9133148193,73.5270385742,68.3305816650,80.0552825928,84.6934967041,83.8339538574,79.0924606323,50.0186386108,122.7399978638,21.0598526001
2014-08-26,163.8013000488,100.0578384399,47.1409378052,34.8224029541,78.9205245972,73.5270385742,68.3548278809,80.0400238037,84.4200744629,83.7684097290,79.1452255249,50.0557441711,123.3499984741,21.0683059692
2014-08-27,163.7358245850,99.8094100952,47.2325286865,34.9990043640,79.0212707520,73.5110092163,68.3710021973,80.2621994019,85.1394271851,83.9214324951,79.2771072388,50.0080490112,123.3199996948,21.1021194458
2014-08-28,163.6458282471,99.2953948975,47.0211639404,34.6534729004,79.1796112061,73.5270385742,68.3871383667,80.3694686890,85.5854797363,84.0525741577,79.4485015869,49.9337768555,124.0000000000,21.1190319061
2014-08-29,164.1119232178,99.8522186279,47.0000381470,34.5997200012,79.1507949829,73.5270385742,68.4195327759,80.3771057129,85.6430587769,83.9724044800,79.5078735352,49.9709129333,123.8600006104,21.1613044739
2014-09-02,164.0301971436,100.4005050659,47.0916213989,34.5459747314,78.9092483521,73.5110092163,68.3612823486,79.8636627197,84.1656036377,83.5228576660,79.1296081543,50.0295028687,121.6500015259,20.8569450378
2014-09-03,163.9401855469,99.7665634155,47.4227600098,34.9990043640,78.9957733154,73.5270385742,68.3774566650,79.9787826538,84.6343231201,83.6760864258,79.2354736328,49.9016761780,122.1500015259,20.9414901733
2014-09-04,163.7030792236,99.3810806274,47.1973190308,34.9068679810,78.8948211670,73.5110092163,68.3693542480,79.6948013306,83.6032180786,83.3622589111,78.6734237671,49.7365722656,121.4800033569,20.8569450378
2014-09-05,164.4389953613,99.6980209351,47.2043571472,35.2063293457,78.8516082764,73.5270385742,68.3936233521,79.7177734375,83.4445953369,83.2746505737,78.6866073608,49.6779708862,122.0599975586,20.8231277466
2014-09-08,164.0137939453,99.8522186279,46.7041282654,34.7916870117,78.7723083496,73.5110092163,68.3532257080,79.6333923340,83.4806442261,83.0703506470,78.5543746948,49.6300010681,120.7300033569,20.7216739655
2014-09-09,162.9754180908,98.6700515747,46.5702629089,34.3616828918,78.6641693115,73.5110092163,68.3127365112,79.4491577148,83.4157714844,82.8294677734,78.3428115845,49.4009628296,120.8700027466,20.5525856018
2014-09-10,163.5886993408,99.2526016235,46.8379936218,34.2157974243,78.5559616089,73.5270385742,68.3208389282,79.2495803833,82.8894195557,82.5156402588,78.2171478271,49.4222908020,120.2600021362,20.4088630676
2014-09-11,163.7767333984,99.8950729370,46.5773048401,33.9854354858,78.4767379761,73.5110092163,68.3289337158,79.1498413086,82.6154174805,82.5521392822,78.1576232910,49.4222908020,119.4700012207,20.3074111938
2014-09-12,162.8200225830,98.8328018188,46.5138969421,33.6245384216,78.3180847168,73.5110092163,68.3127365112,78.8504486084,81.7501525879,82.2237319946,77.7807312012,49.3636970520,118.3799972534,20.1467781067
2014-09-15,162.6973876953,97.7534179688,46.4152526855,33.4556045532,78.3036880493,73.5110092163,68.3451385498,78.9963302612,81.8727416992,82.3185958862,77.8006057739,49.2731132507,118.6399993896,20.1721401215
2014-09-16,163.9238739014,98.0275192261,46.6125335693,33.8932914734,78.3036880493,73.5110092163,68.3855667114,78.9732513428,81.5410766602,82.2966766357,77.7873611450,49.3743324280,118.8300018311,20.3581371307
2014-09-17,164.1446533203,98.2845306396,46.2814025879,33.5784683228,78.2170944214,73.5110092163,68.3127365112,78.7736892700,81.3319931030,81.7420120239,77.5757446289,49.5341415405,117.5400009155,20.2735939026
2014-09-18,165.0195159912,98.8842239380,46.6407165527,33.6245384216,78.2243576050,73.5270385742,68.3208389282,78.7199707031,81.5916137695,81.5303802490,77.7146072388,49.5500907898,117.7799987793,20.0791454315
2014-09-19,164.8708953857,97.6334686279,46.4786682129,33.3711395264,78.3541107178,73.5270385742,68.3127365112,79.0193405151,82.6298599243,81.7711791992,78.0187759399,49.6246719360,117.0899963379,20.0199604034
2014-09-22,163.5975494385,96.2628402710,46.2743568420,32.8643646240,78.4622955322,73.5270385742,68.3612823486,79.1881561279,82.7307968140,81.7127838135,78.0915298462,49.5341415405,116.8499984741,19.8508739471
2014-09-23,162.6610565186,95.3633270264,45.8868560791,32.6800804138,78.5343475342,73.5270385742,68.3774566650,79.3570251465,83.2427368164,82.0193405151,78.2171478271,49.2837600708,117.5999984741,19.8508739471
2014-09-24,163.9343566895,96.2266464233,46.1193618774,33.1484680176,78.4839248657,73.5270385742,68.3532257080,79.1344833374,82.7812728882,81.9463653564,78.0320510864,49.1346321106,117.0500030518,19.9354190826
2014-09-25,161.2892608643,94.6031036377,45.4429893494,32.4266853333,78.6353073120,73.5270385742,68.4017181396,79.5183105469,83.7618942261,82.2456359863,78.2634353638,48.7990379333,117.3899993896,19.8931484222
2014-09-26,162.5706634521,95.4535369873,45.6332283020,32.5725746155,78.6280822754,73.5270385742,68.3693542480,79.3493881226,83.6393051147,81.8222885132,78.0915298462,48.7670593262,117.0599975586,19.8593292236
2014-09-29,162.2749633789,95.3762283325,45.2104949951,31.9122180939,78.7145996094,73.5110092163,68.3855667114,79.6026763916,84.3098526001,81.8806991577,78.0584640503,48.6658134460,117.0299987793,19.9776897430
2014-09-30,161.8478088379,93.9330902100,45.1752662659,31.9122180939,78.6641693115,73.5270385742,68.3693542480,79.5336151123,83.8339614868,81.7931137085,78.1708908081,48.9801139832,116.2099990845,19.6310634613
2014-10-01,159.6544799805,92.6016159058,44.6398200989,31.2595367432,79.1040191650,73.5270385742,68.4421997070,80.2017974854,85.4596023560,82.3769760132,78.6450195312,49.0341567993,116.7699966431,19.5634269714
2014-10-02,159.6791534424,93.4864044189,44.1607246399,31.4284725189,78.9739837646,73.5270385742,68.4340744019,79.9633941650,84.7150573730,82.1726226807,78.6383590698,49.1304512024,116.7399978638,19.4873352051
2014-10-03,161.4370727539,94.1907806396,44.1607246399,31.6972103119,78.9379043579,73.4949035645,68.3693923950,79.9404067993,85.0764694214,82.0412750244,78.8638153076,49.2963142395,114.6100006104,19.3013401031
2014-10-06,161.2481384277,93.3833312988,44.4425506592,32.1118583679,79.0100708008,73.4949035645,68.4340744019,80.0710906982,85.1271133423,82.1142501831,78.9035797119,49.3498115540,116.0299987793,19.5465164185
2014-10-07,158.7590637207,91.8456497192,43.6886863708,31.8277530670,79.3134002686,73.5110092163,68.4745941162,80.5401687622,86.2763748169,82.4572372437,79.1887359619,49.1625328064,116.3600006104,19.4704303741
2014-10-08,161.5356445312,93.6066513062,44.3791351318,32.3038291931,79.5372924805,73.5110092163,68.5474395752,80.8246459961,86.2980957031,82.9097671509,79.5932312012,49.3979339600,117.4700012207,19.3943386078
2014-10-09,158.3318634033,91.0811233521,43.1884536743,31.7970314026,79.3784408569,73.5110092163,68.5474395752,80.6862335205,85.9221878052,82.8221969604,79.2616653442,48.8736495972,117.6399993896,19.1660709381
2014-10-10,156.5246124268,89.9730300903,42.5402793884,31.1059570312,79.4361572266,73.5110092163,68.5797576904,81.0015182495,86.7751235962,83.0484313965,79.3280105591,48.4778213501,117.5899963379,19.0984344482
2014-10-13,153.9533843994,89.6122131348,42.4839134216,31.4207801819,79.6672821045,73.5110092163,68.6040878296,81.4244995117,87.3027648926,83.4352416992,79.5335617065,48.2370986938,118.5199966431,19.0984344482
2014-10-14,154.1916046143,90.6602554321,42.5895919800,31.6050682068,79.8478469849,73.4949035645,68.6445312500,81.5859146118,87.8738098145,83.2381668091,79.7126007080,48.3975830078,118.5899963379,18.8109874725
2014-10-15,153.1483154297,91.5707931519,42.3359642029,31.2057743073,79.9922637939,73.4949035645,68.7335128784,82.0472946167,88.5677337646,83.3330764771,79.7723083496,48.4082565308,118.9899978638,18.5742626190
2014-10-16,153.0169067383,92.6016159058,41.9414062500,30.9216766357,79.9272918701,73.5110092163,68.6930999756,81.8242645264,88.0039825439,83.2308959961,79.5932312012,48.6810913086,119.2200012207,18.7602596283
2014-10-17,154.8241882324,92.3267288208,42.7234611511,31.2672138214,79.8189620972,73.5110092163,68.6525802612,81.5859146118,87.5124282837,83.2017288208,79.5600662231,49.0930137634,118.9899978638,18.8278961182
2014-10-20,156.3274841309,93.4090652466,42.9911880493,31.3593559265,79.9128799438,73.5110092163,68.6930999756,81.7012786865,87.8304367065,83.2308959961,79.7059555054,49.4460906982,119.8000030518,18.6926250458
2014-10-21,159.4243774414,94.9467086792,43.5054969788,31.4898929596,79.8406753540,73.4949035645,68.6768875122,81.4782562256,87.1293182373,83.0630111694,79.6595535278,49.8473434448,120.0199966431,18.8448028564
2014-10-22,158.2908172607,93.5894927979,43.1884536743,31.2825775146,79.7973022461,73.5110092163,68.6607360840,81.4551696777,87.2232589722,83.0265655518,79.5269165039,49.5209732056,119.3399963379,18.6334457397
2014-10-23,160.1309204102,95.2473678589,43.6041412354,31.2748832703,79.6095504761,73.4949035645,68.6283569336,81.1168289185,86.4498672485,82.7273178101,79.3744277954,49.4995536804,118.5199966431,18.8532562256
2014-10-24,161.3631134033,95.4105758667,43.8436851501,31.4975776672,79.6384048462,73.4949035645,68.6445312500,81.1861038208,86.5366287231,82.6835174561,79.4075775146,49.6386795044,118.3499984741,18.7348937988
2014-10-27,161.1413269043,95.3590240479,43.5970916748,31.2518463135,79.6672821045,73.4949035645,68.6445312500,81.2706756592,86.6956405640,82.6397476196,79.5069885254,49.4353828430,118.0599975586,18.6841716766
2014-10-28,162.9896545410,98.0735015869,44.2593650818,31.8814945221,79.5445098877,73.4949035645,68.6283569336,81.0707321167,86.1535186768,82.6032333374,79.2417602539,49.5156288147,118.0999984741,18.8363533020
2014-10-29,162.7432098389,97.8415756226,43.9211845398,31.9275779724,79.3711700439,73.5110092163,68.5393142700,80.8016052246,86.3487014771,82.4937744141,79.0958786011,49.4781875610,116.4100036621,19.0561656952
2014-10-30,163.7864685059,98.6748352051,44.2382316589,32.2270355225,79.5012283325,73.4949035645,68.5636291504,80.8861465454,86.4209671021,82.4645385742,79.1489791870,49.4567756653,115.1900024414,18.8955307007
2014-10-31,165.6594696045,100.1265487671,45.0554962158,32.3652534485,79.5012283325,73.5110092163,68.5474395752,80.7554244995,86.1968917847,82.5302886963,79.1356735229,49.4995536804,112.6600036621,18.8701648712
2014-11-03,165.7498626709,99.9547271729,44.6679916382,32.0964927673,79.3507232666,73.4949035645,68.5385208130,80.7254257202,86.1968383789,82.5302886963,78.9794311523,49.6038093567,112.1500015259,18.7010822296
2014-11-04,165.1748199463,99.4909133911,44.4143524170,32.1272201538,79.3579711914,73.5110092163,68.5303726196,80.7177276611,86.4649353027,82.5010528564,79.0924758911,49.4479942322,112.2200012207,18.4305400848
2014-11-05,166.2180480957,99.6712722778,44.4989051819,31.8431091309,79.3869247437,73.4949035645,68.5142211914,80.7408065796,86.3417968750,82.5813446045,78.9461975098,49.4372558594,109.7900009155,18.4812660217
2014-11-06,166.8834991455,100.1007995605,44.2593650818,31.4514980316,79.2494735718,73.5110092163,68.4980392456,80.4942932129,85.7837982178,82.4426879883,78.7068176270,49.5662193298,109.8799972534,18.4981727600
2014-11-07,167.0395355225,100.2554092407,44.2805061340,31.6511440277,79.5171203613,73.4949035645,68.5466232300,81.0104370117,86.7692794800,82.9243698120,79.2055511475,49.6145668030,112.9700012207,18.5827178955
2014-11-10,167.5652770996,100.7536392212,44.4777755737,31.7356128693,79.3290023804,73.5110092163,68.4980392456,80.6791992188,85.9722747803,82.6324081421,78.8065490723,49.6360435486,110.4599990845,18.4051780701
2014-11-11,167.7296142578,100.8223571777,44.7455101013,31.7048969269,79.3652114868,73.5110092163,68.4899597168,80.6869049072,86.0302124023,82.6178512573,78.7998809814,49.7488746643,112.0400009155,18.4981727600
